PCA1,PCA2
9.604721442347211,4.8981088952475424
9.069902895554423,3.4982261516042725
6.942602857407811,1.6217973413664248
7.912244519758649,2.3976001685527364
4.797035694068956,-2.5419140074304014
2.953436150211161,-2.2831798911536527
4.877260258700149,1.4449001979709857
1.1277081222584153,-7.282940135299223
1.6393825129878055,-5.796321536737903
3.482208858173356,1.2899465657094107
3.521578622962024,-4.121933283240371
5.687299750790223,-5.636730816703067
6.393544869370744,-3.144308163086918
4.5802293857610925,-2.611346541138272
5.3850882205365185,-2.2501265961603725
3.2969786579879004,-6.410382004861778
1.875979310432409,-7.139978444324308
2.6454022711375886,-2.4442439659916073
6.6532305220180685,2.256375563712817
6.956434891193707,-1.7515312041097466
7.960104692699226,-1.0954954930366831
9.482140747563259,0.8716082828732662
8.630377634959435,-0.9664415662510546
8.02138054695052,-0.4092628586194037
8.06578075352341,-3.4860874044654153
8.314284498936987,-5.404151681093991
8.009241153087498,-1.0063596151600258
7.6750813779498825,0.6007449753061631
6.684780134722745,-4.0965416604264435
5.6663309289912664,-2.7020748277187647
8.27744157247178,2.4354108716934246
7.796431440817719,-1.770334055824614
10.963456279822669,-1.6364442048946726
9.715636410562691,-3.0561134177932296
12.09981826676674,-0.46561102298792234
8.99315263907767,-1.3792731682274693
7.560199600505766,-1.5042226351333912
8.306945585337829,-3.095142103009148
11.153094420479542,-1.722934805452471
9.334757124209593,-4.900819655641175
6.952583481654881,-5.083405254202953
9.4373831330155,-2.31864569462032
7.808976088059934,-6.06170061142824
8.233342761923057,-4.267558346580937
7.534499307454265,-4.717236258829133
6.801229681835063,-4.311216216656971
6.220261294016037,-2.8281409976253062
4.517843852506599,-7.535802350380621
5.6725520905372475,-7.014607041312219
3.977480317213469,-4.339036426372353
4.875636900348973,-1.8013092884920754
6.436382316749129,-1.4524837295762545
8.770798914925216,-1.3883666593408235
7.822300036075442,-4.474805351011852
6.299077023200615,-4.345835363438045
5.302246124750577,-1.259606754340337
7.459660000541573,3.7889854959376814
10.458087266163465,5.544710633586377
11.59733582630011,3.6932985528887015
10.839444923142251,1.6276711810098234
11.720896308176307,2.3727197590862987
11.484015631011633,-1.05243963331205
8.419054789093135,-5.861758316174886
7.952486949603318,-2.884591203198832
8.266583679941848,-0.13746897688382712
7.370675285847768,-1.541382744289606
11.316363900512464,0.28825729160976254
9.570460101748152,-3.026886804973522
9.969253230492084,-1.182074686221505
9.79625049986275,-2.633976352639157
8.76782619685063,-4.20916604368851
7.499906876211483,-4.885220790623452
6.899450284956488,-2.230917603118464
8.323716382712337,0.18121221506263904
9.198607612988406,2.0169939459062562
9.366469754048898,3.7649040940201384
8.753093999592467,2.9869780797470025
9.660620394660128,3.0643828749117654
8.554783301498748,-0.5401869658558714
9.953442489224711,-0.7515694306600573
10.273519309755738,-1.70898787419508
8.595000388233524,-1.0809083185683748
11.851870003746146,2.3497983166496277
13.422730125264566,3.008184361221587
13.90782365199876,2.2818656239736614
11.676920993237792,-0.1586272271334769
10.88096124853313,-1.4953319017879143
10.379933353564295,-1.1802075296567922
9.078574923565279,-1.6858884825292182
7.41200223817276,-6.0408660154094465
7.743073895781947,-6.273590434175459
3.9534807239805083,-6.09442882928768
7.2061246446797735,2.6514346180578503
7.34325213471727,0.2553680333649975
8.692167742110295,0.17421479755209918
5.778105591994174,-3.7983716384693884
2.084257841286215,-6.337475204933985
2.832815846064617,-0.12529910721706666
3.831059159916304,-1.3592774102647183
5.48513968782245,-0.8038092058272559
7.160959619974975,0.05779795963280582
6.159075816267614,-0.6980446827846674
4.629457873059765,1.5176950835736045
7.692925455886009,5.135620176205282
8.96838397991426,4.677064962276563
9.007189073444678,3.197704259462953
7.829348077152093,-1.1774038655170393
5.263663934446991,-4.344958731589247
1.8830110983234971,-4.073420730469294
0.2891017103493938,-2.047029731815189
1.4024602739999463,-0.8050827302408381
3.1911465480652095,0.24885383031910685
4.541221057633021,1.8554391653063953
3.9607898958816254,-1.1936755212180556
3.9786466896083934,-1.8516978952318628
1.5586295476349392,-0.880719940894553
1.1119818554106278,3.3058958705757053
1.915429508808592,0.3566699945416634
1.6732759382314144,0.2648150145350679
0.3561776608455998,-2.8930655770353013
1.1931837603347055,-7.781051202508077
1.1789933089973532,-6.081344358170393
0.12880419877930294,-7.3125095543663425
0.7716814839915477,-4.6000480157989525
0.6970073139364368,-0.42668385856084945
0.18390807653086985,-1.7197469206707197
0.9936232236777643,0.07637848322119709
1.9451243147027277,-1.4403978488087985
0.866892548321051,-2.825784171309174
0.6367698769279994,-4.784738117781359
0.11747951761274306,-4.353092452080885
0.6668363107151017,-4.159262854984914
1.1300606142752205,-2.139206437792817
-0.7764461930831137,-0.3063771004927332
-1.2961291863934135,0.04360062437177503
-0.8716458111859899,-1.694162726889743
-1.8020634228455796,-0.36105004165021215
-1.6315791410457634,-0.16044228289804702
-2.903680729499247,-4.005534709249097
-3.3427045620992444,-3.470399216837975
-2.9872779560103506,-3.410246026869082
-2.9615518780750762,-4.666601451936439
-1.995634072443335,-2.6115755619766676
-1.2907438728739806,-3.031154062872942
1.0685450591710914,-2.2702774907736494
2.332775741463614,-0.39705915298302186
0.5307901314946756,-1.3812807815115573
0.039473123188618675,-0.3109273599454462
0.006070534706416347,1.0767726756565803
-1.0080872364784599,1.2021851570711295
-3.6363058857893336,0.131322560869971
-3.668924105453997,-1.308378862054073
-5.201252457450148,-4.048339156210841
-5.165910566741686,-1.9789870551751043
-8.055467047775993,0.49082911511098576
-8.527756632419752,-1.9383200478076041
-6.796848200721808,-1.1107311081775835
-5.16819307595993,-1.747285228939083
-5.255703933217567,-6.953090909272205
-3.9125398169083714,-4.1586778053195195
-4.287430696495607,-3.145275693575688
-5.261856178220309,-6.815724981762421
-5.505260394774079,-3.7252697897990488
-6.277495623069386,0.7906411494546826
-6.694677955507246,0.3925884563053524
-5.404587317774379,0.10057368702265894
-4.211157758385493,0.010564694344333606
-5.6584896485136476,-6.043638682316557
-4.581335800899114,-2.7220544581022055
-5.311993141738331,-0.668814930858297
-5.903245209248302,1.1142511478688457
-4.157263622650686,4.455748725059257
-6.054527664096346,2.016863388765041
-6.318077699885967,1.550994118297575
-5.536901914082057,-0.12654021392410694
-5.988280266746942,-0.4557839624706175
-6.585675064562475,-0.583926070358017
-6.141689410653425,0.5845953168593649
-6.68407714629512,-0.7977587235843546
-5.271075454096749,0.7141907876551644
-6.360713286302287,-1.3234921432294844
-6.40762086008092,-1.4983567305669003
-4.436879098417138,-1.0868716631835593
-6.258624844615965,-4.654286974126739
-6.393237375645234,-5.525100909456405
-7.3646957489680185,-5.443805565741773
-7.869099350914684,-3.4228393816639593
-9.526523973020435,-0.9534049657779303
-10.319560892725967,-0.8486706574254622
-10.535570362545469,-0.1591879802996593
-11.277819516044131,-0.9188719102926656
-10.37927782543926,-3.2158495962382716
-10.644356593879024,-2.0188459905946963
-11.174209199261027,1.494239243020676
-12.46719475543574,-1.4262189699782384
-12.153903859090534,4.006935662163682
-12.340355932713402,0.6547664880716415
-11.667435801940766,0.2742193636135744
-11.991210189939597,4.526942946832077
-12.84538872097684,4.515568003218474
-12.80544644047299,2.033690994730787
-11.356378084779765,-4.227005182328983
-8.486837170794614,-5.13774842558886
-8.4557109564306,-3.404756363741858
-8.743840242604044,-3.2886103196252403
-9.80571840380956,-2.009882450423392
-9.511782359556037,0.5180006682316347
-10.898275221800938,-1.3359388296054668
-9.788044197759763,-2.053206668392496
-9.913594955098882,-3.500924285147639
-7.79491640365606,-4.492307997552961
-6.338700085725497,-2.8043809114411005
-7.048285681162894,-5.031303249935476
-7.825961512660632,-4.284050743257772
-8.287431219829681,-3.3704085501541483
-8.804646698361092,-0.31718673242434514
-7.8352643848686245,-0.09878805898129626
-7.8292826630915755,-0.0747110304288916
-8.924510856758726,-0.8665194723281201
-8.618303568088184,-1.3238619085456067
-8.9639569742664,1.2155972811008569
-8.487681530442085,1.0834896725172083
-7.308168986892596,0.2109529093163471
-7.723496412725481,0.7939279815063796
-8.604921088218662,1.0278307410913416
-9.52513181687646,0.8255677827079068
-9.674726967130173,1.19641930998835
-10.138924453518056,0.3791043217564055
-9.929512648406062,-0.8374623610867956
-10.059197638813414,1.8047370892654153
-9.989553908373988,3.902570038665965
-11.641551544413733,2.798333339720384
-12.50067229823191,0.5384814598578149
-12.23507556774334,-1.6090356484161346
-12.747099815705495,0.23579416134363745
-13.252341247101782,0.19710226342421186
-12.911114694650845,0.08006871012086676
-13.840501645827068,-1.66363386635218
-12.974439298665084,-4.405478114290738
-11.13162065151881,-3.528001587629409
-11.901357420439044,-0.08382484166162947
-12.294822873542323,1.4028195897197917
-11.944072268676123,1.455550080836948
-12.987124463493148,2.6852767692920234
-11.654125798795278,1.9904638287987795
-10.689742120059103,-0.8577530351294193
-9.29338361776487,-0.6305378329439494
-8.514974297903482,-4.266632543643508
-5.53560863721426,-2.6503817351890193
-5.494443397599899,-0.13282302010850947
-8.332478889489721,-5.526482947780885
-8.579799871612934,-3.387286741115038
-10.119906898571006,-0.5982408622707771
-7.87733593628941,-1.6086466517151
-8.661684477912813,-3.822536919706119
-9.226568324829454,-3.6885566655700552
-9.995012652077886,-0.3543594391382829
-10.877717638932051,1.284788165769518
-11.67432779920289,2.3944447283494394
-10.682604572485507,3.227125286303868
-12.11318254107283,-0.3519220067220866
-11.058205273492414,1.0783327915959378
-10.107738716572541,4.033135611464682
-10.339475284639722,2.39880555234718
-9.79669560297936,0.8932133760419115
-8.983943194796579,1.3827899115203077
-9.137396353340389,2.6816384865463547
-7.769133000395432,5.006470423753084
-9.147553476836599,2.560389988011728
-9.339682884023555,4.154455161560519
-11.200029197665136,3.8314793523310313
-11.457716863188477,2.434375124399412
-10.910418347529923,0.43331976269216027
-10.502618715357093,-0.48424166835378607
-9.487616389896115,1.6083048209701887
-9.646794153330784,2.7018439818843487
-9.764834610353585,2.3333304783456925
-8.182393557856008,3.3164014078514614
-7.796981727281556,2.651601198709125
-7.086311406914171,3.836767099665659
-6.168023357171366,4.315168464251295
-3.4181760544912305,7.534176377799935
-3.0297518090154116,4.343236543365172
-3.219492201393368,-0.834266184882045
-4.307106449907436,-3.081388812928952
-3.6430022036837157,-3.177613611889503
-6.196406333732534,-6.080714220446912
-7.557772536173444,-3.5692006624255863
-8.457709208790098,-1.6676328322839438
-7.925561133108476,-2.0221967564141967
-7.513513252413452,0.9693621929535151
-8.678095395272104,2.9127344066002094
-9.276974144812161,2.9649128477499773
-6.641096588742635,2.6776580574103317
-7.690098846472335,-1.987128035166046
-7.026252970655243,-3.2711943142670754
-6.700590783884673,-1.8514147846681408
-7.010626930281172,-2.6522830399102357
-6.326424034442401,2.4106512277113152
-5.937552385951215,4.862778346899564
-7.958514460141358,1.6519480407635518
-8.107863270002781,1.886188511965141
-8.066592544364957,2.394595639963926
-7.140428172043861,3.874653010134687
-6.23969576912492,5.403499418553889
-6.204643802193111,2.2330488456850732
-8.073974130889207,-0.9638124935700846
-6.586994583016883,-1.2050727077348116
-7.118973007449323,-0.18398980092035172
-4.390037979092478,4.775132142490971
-3.9767141738442793,4.8448244493872865
-5.818505057614864,2.0556575927909306
-4.767230499039432,1.6845627966396
-5.976499849326996,-0.7338614832093628
-5.068380724496311,2.3779341192232146
-3.3669501332541434,5.8895305435678535
-3.6138277201585627,1.5387560713797588
-4.1929583156923345,-2.4673463557240445
-3.1990178307648525,-1.6439144400273065
-3.103713922256779,-4.980919496997141
-2.734637754183508,-4.955219160134809
-0.6975737183968702,0.7028992789781515
3.732980880800804,2.886473711334746
3.4617190820919155,2.603806797407994
2.3216560526840095,0.31146402343287277
5.127233918397076,1.4978315495147554
5.2393551426165095,1.7261924807592428
-0.2532007403551759,-0.36383283969320634
1.4646393224996417,4.773215643121263
0.6115207207593414,1.2544454012449484
1.2256678414958695,1.753656347392328
2.418893055215129,1.0684310371333805
6.182396203350602,6.151580343888723
7.185199792626472,4.959009883774482
1.7289544888301085,-2.4300651267734388
-0.1808698491845372,-2.5349860896317007
-0.4840943631459021,0.22885184927759214
0.43718677781728743,-0.10832146837539565
1.7688617560432622,1.0584935183289073
3.850266336265569,2.3329118649304847
3.040728806524796,-0.21686554959464324
3.8472224181271737,1.3189232001718916
3.9494587486589556,2.1011149318190983
5.390522508876179,4.042120053170001
5.5724646232169,2.526319509119002
3.982229137859105,-0.6762687035987796
4.95040739127727,-1.7766831561326377
4.379485075449254,-0.9173067611266726
1.9289308862953964,-3.84437649717569
0.5280512582890323,-4.066227617165534
-0.22958609339567937,-1.885583992998877
0.3603687688197169,-1.6354710033298858
2.2130088753156842,-1.0097262561936322
1.7333731036499784,-3.0331831552466135
-0.01313606703630411,-6.79279203018475
-0.9270528459470316,-6.92153429061838
3.360098567962529,-0.8651460201649709
3.9328456863282835,-0.6440601750221576
1.0408622743604592,-3.520838345096587
0.9836659267054748,-4.312585126715731
-0.4611662740457909,-3.1678506629496734
-1.3223827013352578,-3.1838368185787784
-0.41783334729290356,-0.7086328862508681
1.3079570464259413,-0.2585158742039896
0.13586930262708766,-2.0560093695500945
4.653302010886199,2.368318671429083
4.963003652104195,-1.0550800753326248
-0.645972815483762,-6.959468348890701
0.33130236466371327,-4.800677088833927
2.21808888625338,-4.307045221122598
0.9986992586043236,-3.336424835376965
4.593062157297387,1.4960937446543288
2.77833224934416,2.7853079689634614
4.6290612696153115,3.665612752200218
7.115415666590262,4.807876485360831
8.55385894910439,5.108273022485386
8.195292389830215,4.374884297111037
8.275026884857235,2.1164477988643577
3.944829971517253,-3.434324005659154
4.100384223392431,-1.5352449725880934
5.554856604173572,0.12078379649094007
5.430031075200012,-1.8865037192017193
6.042498501516153,-2.2727411068772523
6.125750937250453,-0.666823152360685
8.99890675298785,-0.09992086591519024
9.02961453319571,-0.0949422339674439
10.837104436833776,0.7215102726157382
12.99711515940143,1.1920958210624357
11.273820720943492,-1.3997878018716134
9.301907827635016,-4.198647991202765
7.149317530475243,-4.701020949765159
6.392224965790127,-4.717256548257909
5.245964380541091,-5.130658058293068
2.4063390400069724,-4.154341845445729
3.881396909553797,0.7125685966769721
3.875286737492335,1.0481987000226762
2.7559120905818153,-0.2177509566977181
2.8858710382682844,-3.3365217910158456
4.368303555811431,-1.1805699394374085
6.497416346132161,1.5944813893885335
8.30838593355894,1.869013910211053
8.292330350512238,0.4987251041644152
4.994168207156324,-6.568611321360912
7.18417179383879,-2.0926747638239704
9.122502978044391,1.0412781453324726
11.964096516956195,4.7102200322196195
12.9329052964017,5.093058621975248
13.664361298773455,5.531766906743502
12.772947209346983,4.454634104037918
10.273993346393635,1.3624478014689665
8.09953474891283,0.19453899345689263
9.226967884977807,2.8783716156338515
10.319224298541787,2.753936892546751
10.330192185788444,3.1808309734125135
12.028711373302261,3.9824207186619125
12.205803947633546,4.970849384438584
11.947361775777592,2.3817946184040015
13.54130912528819,3.289439565828649
13.4827185158258,3.682345064617149
11.15596633041329,1.2432033396566788
13.950107903012322,4.374363688977644
14.577536406553564,3.9275883430861063
12.624989089105961,0.4569805871621049
9.951423494448374,-2.397818813585051
12.12012014085716,-0.02785528070474827
12.6853446376567,-1.1498527820968376
12.257468374224825,-2.781472103707936
10.79153779586246,-2.9406878225820945
8.632861723493988,-4.074620081378837
7.084113387271035,-2.7300499351014316
9.832629204462986,-1.1558684553171283
14.774979368893524,3.592090116524125
15.480090130277325,1.7862513826705086
12.805765175340081,0.3669510253017163
12.82996025475844,2.0787576467755255
13.342300223567431,0.8587323832268805
11.404041469018596,-0.7014509428967873
7.875317147731538,-4.780629162569059
8.779590129464955,-2.2538539332710954
7.873866870305796,-2.5948917338672097
8.057088013764535,-0.24217777890624603
9.203968471286336,0.4929035412758804
8.721517407547168,-1.2663529655695067
7.853840044827625,-0.019221328638255472
6.236692645767872,0.8383927993708808
7.346705993003083,1.2167404510356543
10.10144935555688,1.637613953743377
9.641910367170544,-0.6023193938560641
8.345497078414413,-3.555028185657335
8.06579814733508,-1.366134972844748
6.94100406208574,1.8678856850852605
9.189681481397113,4.760210269628862
8.522510057603135,1.6429153977941524
9.7714482787401,1.4344503792602998
6.001140555765118,-4.795407182912994
4.328923080769985,-4.639744485500966
5.897109004426568,-1.170441790015213
6.597334819213203,-0.041411664319566985
5.3591105247502195,-0.2910918161028883
6.285640015062547,2.755068493584872
7.015798361132789,2.264048465911788
6.433513266852189,0.5477253318967686
4.137942815061008,0.3493809381076113
5.305030777996036,1.6812381687741524
7.034864340048105,2.5849794655314637
9.826153919479522,4.451666132298502
11.013966041857032,3.0986380835090244
8.739153560982361,-0.666802098673941
5.8724376550179915,-2.5136335905264446
3.8067486948952145,-4.1951551103442215
2.7557603748701496,-2.833873399360259
0.43512562602360066,-6.481954006324629
0.05040328008182038,-3.5450278534088904
0.8031221452785521,-2.623145661736688
1.8107954933673263,-2.2551415654472033
0.9695896052287013,-4.107123131222065
1.6158480604513565,-4.171744816614323
1.7770287704054228,-5.453001602133034
-0.8373641189891671,-4.88988533909323
-0.4331847975326916,-5.946448632597372
0.4309494725457134,-1.9499489852489431
1.3438514841075873,-1.1924080228376117
1.8051172332394723,1.455672584317047
1.778635255764154,0.6552204143215489
3.1093359342721776,1.5046985070608894
4.064016014301851,1.3093905873114868
2.44998582993302,-1.477768189527069
1.7428923874178315,-2.018607670268489
0.3851137899765099,0.08575529255187572
-0.024568773514854918,-0.22331223016765273
-0.2172150402152813,-1.4753788930092033
-0.8037036419683077,-0.43733700687883986
-0.20341412940936018,0.32781127255540965
0.2955580868242118,3.35356778896597
0.3240197298233254,2.710164423815712
-0.406967868691179,-1.955506713403427
-1.156743097158025,-3.061588942394918
-0.2870000818853016,-0.20986970772141011
0.2213951967910978,0.5788259081255386
-0.0010719151035147683,-1.8601551277554218
-1.0812718610429062,-4.02666242790506
-1.9341830075869568,-4.284273055110243
-3.220769558761766,-2.972422648599784
-3.4374061363338697,-1.7668365873544534
-2.62717259793978,-3.1272453939599734
-2.5795966205604155,-2.862691126949654
-2.763097311381119,-4.242340157567116
-3.304611179584754,-2.9632794807193665
-1.6428623439234706,-0.5381502672902715
-1.520559650606996,0.10123135809573275
-0.46395088003545687,-0.45460259194984204
-0.5165945202292382,-2.9916344976336178
-0.8954272622000159,-3.1160403462568635
0.8146575762464312,-4.337955475641299
0.15711311348571566,-5.51014977114102
0.7337752650186862,-0.20397760355025832
-0.3503224502260074,-2.9296975178519915
2.27655379512011,-1.7776313083319895
-0.26642968224838637,-5.776166935975806
0.1012642767722948,-6.340404483355422
-1.4348283050176072,-2.934747249965973
-1.8845949365069843,2.17927186465021
-2.8601204234056765,1.8715024913984097
-3.692263919827317,-3.0856756404065835
-3.3434452466612115,-5.717035511615328
-4.06153528971333,-6.225459694825425
-4.87199014635972,-7.882585585876198
-4.940893341853243,-6.659026985836497
-4.99192838175822,-6.598233426418318
-3.3983621897253307,-4.649636503208281
-3.7692798230729996,-4.483221555233963
-4.135602463682966,-4.493455229321514
-5.940506289629387,-2.1658857208504565
-5.839185681207542,2.157326557161102
-5.897559516573214,0.4872808990382831
-5.487734030302994,3.4229919514471456
-6.843367337455569,-0.5754512037809311
-6.167394010927489,1.9661819394109297
-6.543341083377244,2.1671379285492818
-7.628884413876723,0.8889374298398637
-6.806995979216817,-1.6782571021136408
-7.298093150493351,-3.1863225906197874
-7.8637030808641875,-2.576251080490639
-8.08876237859764,-3.896904573033561
-7.967557712257997,-2.177975069919717
-8.484205685989451,-2.0580777253398983
-8.034318196767632,-0.307720582242105
-8.256778007538495,3.7172523682845107
-9.603567380603238,4.290758606916778
-8.275780853279953,4.582160770916431
-8.053819922884605,3.339182288254162
-8.162635476866217,1.423085103013264
-8.496393126260298,1.5606252420443956
-7.469454740464711,4.2794404691482155
-7.18016448449671,5.811097362166551
-6.697195043522275,6.41457736018706
-8.090367741088018,3.7601418644855396
-8.668170740895036,1.3552269433395299
-8.095754413689585,1.3000530241377835
-8.852301392497779,2.1553971659123836
-8.311245616307945,2.82944059082956
-7.593342199113438,3.3147416363884803
-6.64425956276049,6.466712478503751
-7.874890248257855,5.336582945367389
-8.206024137656799,5.273777704158003
-8.500614368445103,4.166932210921394
-9.29101945256065,2.3003949457596002
-8.616426318956128,2.2856276959353234
-6.033341155527616,3.7338907454846817
-7.749768029428097,3.577452797607493
-8.667064185475056,0.6969480984691858
-8.798039323806584,-1.2522762076570564
-7.576648939492382,2.41389276915418
-7.9791193832246305,1.0005358341162296
-6.68054405672081,-1.4978179192326837
-5.950548780346426,-1.104618366609554
-5.832751353281023,-6.611840765290549
-6.23090133391189,-6.807567095928045
-7.964639560858847,-5.822262531792444
-7.365919142422787,-4.345509103783064
-6.60207862445964,-3.3497578456006374
-7.095730353576032,0.3433283311585928
-7.9660148043229135,2.4611935762934247
-7.68991847861588,0.6901944008906253
-7.777063950369681,-1.3726626456745092
-7.145930223152191,-3.2693279723033553
-6.670146541730757,-2.9080101279308623
-7.208587816884433,-4.9768880645621
-7.34729143346272,-2.4916042966820022
-6.493204669857891,-2.7129060808018326
-4.300487130100208,-0.9119848403504134
-5.161936353939894,-0.022658017819242645
-6.107821466797862,-2.3917757974933562
-6.85987920194731,0.60443558308888
-7.291144276939008,0.6751528708539509
-8.09868493669856,4.103759291293995
-7.785458434084704,0.3974499172834918
-8.611092041811926,-2.7305890411769345
-9.393746356151542,-2.323136678422117
-8.048403012378719,-4.302936612551492
-7.859312558752766,-4.341078049269324
-7.583950564052064,-3.442198749576488
-8.202455292350754,-3.774141823658181
-8.645794330365673,-3.1755194864762197
-9.20514450419721,-2.089802730748586
-8.425576587548981,0.9144698032457487
-9.850265250873857,-0.6208623996482083
-10.51905085613041,-0.773581591837444
-10.058887442628713,0.0522757724465526
-9.976074644699942,-2.230990464614017
-10.051568582393514,-3.1545947282475924
-9.138023564020898,-1.0527039064718575
-10.063211520492118,-0.2863677279688753
-10.716614777761887,-1.025309193946664
-9.131894220139742,0.04427925071987009
-9.006958285563874,-3.0895262590632684
-7.473529995929095,1.0774383147053244
-7.906359855141522,1.3420220171541346
-8.16669794425099,-0.6656066459850356
-8.33491092245557,-3.705255398397465
-6.464734305601703,-3.048561199660974
-7.153169098314825,-5.708548332920138
-7.6146952296293655,-5.784143510654989
-7.265627981852349,-4.873721273836625
-7.723285113373374,-4.691925178571179
-6.84724007951437,-2.798910583169412
-7.054040200195603,-1.2339216199724088
-6.727512276348724,-4.336304928274617
-6.864682738881004,-3.0363838792324604
-5.1877859503096815,-4.112490513725013
-4.619282404866724,-1.3403648513468678
-5.782160724912817,-0.31531072385609576
